"SEQPRODUTO";"DESCCOMPLETA";"QUANTIDADE";"DATA";"HORA";"ENTRADASAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,442;01/04/25;"11:12:03";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";0,69;01/04/25;"11:12:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,396;01/04/25;"11:12:03";"SAIDA"
"145922";"CARNE BOV RSF KG ACEM";1,664;01/04/25;"11:14:10";"SAIDA"
"145928";"CARNE BOV RSF KG MATAMBRE";0,622;01/04/25;"11:16:13";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,348;01/04/25;"11:16:27";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,63;01/04/25;"11:16:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,478;01/04/25;"11:18:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,5;01/04/25;"11:18:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,53;01/04/25;"11:19:05";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,502;01/04/25;"11:19:48";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";0,716;01/04/25;"11:21:34";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,426;01/04/25;"11:21:34";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,4;01/04/25;"11:21:34";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,39;01/04/25;"11:21:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,488;01/04/25;"11:23:28";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,354;01/04/25;"11:23:45";"SAIDA"
"145902";"CARNE BOV RSF KG BANANINHA";0,65;01/04/25;"11:26:28";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";0,754;01/04/25;"11:26:28";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";0,68;01/04/25;"11:26:28";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,506;01/04/25;"11:26:37";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,004;01/04/25;"11:26:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,502;01/04/25;"11:26:53";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,728;01/04/25;"11:27:22";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,816;01/04/25;"11:27:22";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,542;01/04/25;"11:27:38";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,682;01/04/25;"11:27:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,138;01/04/25;"11:27:55";"SAIDA"
"145891";"CARNE BOV RSF KG COXAO DE DENTRO";1,188;01/04/25;"11:27:55";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";0,904;01/04/25;"11:28:11";"SAIDA"
"145922";"CARNE BOV RSF KG ACEM";1,456;01/04/25;"11:28:22";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,798;01/04/25;"11:29:56";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,762;01/04/25;"11:29:56";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,362;01/04/25;"11:29:56";"SAIDA"
"145901";"CARNE BOV RSF KG APARA DO LOMBO";2,192;01/04/25;"11:29:56";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,346;01/04/25;"11:29:56";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,626;01/04/25;"11:29:56";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";4,262;01/04/25;"11:32:17";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,544;01/04/25;"11:32:38";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,492;01/04/25;"11:32:38";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,506;01/04/25;"11:32:38";"SAIDA"
"145902";"CARNE BOV RSF KG BANANINHA";0,832;01/04/25;"11:32:38";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,53;01/04/25;"11:33:11";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,226;01/04/25;"11:33:14";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,604;01/04/25;"11:34:45";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,614;01/04/25;"11:34:45";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,512;01/04/25;"11:34:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,434;01/04/25;"11:34:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,498;01/04/25;"11:34:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,46;01/04/25;"11:34:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,482;01/04/25;"11:34:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,564;01/04/25;"11:35:46";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,528;01/04/25;"11:35:46";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";0,414;01/04/25;"11:35:48";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,69;01/04/25;"11:35:48";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,402;01/04/25;"11:35:48";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,418;01/04/25;"11:35:48";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,958;01/04/25;"11:36:00";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";0,816;01/04/25;"11:36:52";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,39;01/04/25;"11:36:52";"SAIDA"
"145898";"CARNE BOV RSF KG FIL-MIGN CORDAO";1,146;01/04/25;"11:36:52";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,384;01/04/25;"11:36:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,006;01/04/25;"11:37:00";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,004;01/04/25;"11:37:00";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,71;01/04/25;"11:37:50";"SAIDA"
"145894";"CARNE BOV RSF KG TATU";0,964;01/04/25;"11:38:24";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,776;01/04/25;"11:38:59";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,568;01/04/25;"11:38:59";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,638;01/04/25;"11:38:59";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,914;01/04/25;"11:38:59";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,644;01/04/25;"11:38:59";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,716;01/04/25;"11:39:41";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,762;01/04/25;"11:39:41";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,94;01/04/25;"11:40:24";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,648;01/04/25;"11:41:36";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,012;01/04/25;"11:41:36";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";0,892;01/04/25;"11:42:10";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,774;01/04/25;"11:42:54";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,462;01/04/25;"11:42:54";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,398;01/04/25;"11:42:54";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";2,25;01/04/25;"11:43:26";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,198;01/04/25;"11:44:06";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,888;01/04/25;"11:44:42";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,732;01/04/25;"11:46:06";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";2,1;01/04/25;"11:46:19";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,516;01/04/25;"11:47:31";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,042;01/04/25;"11:49:26";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,068;01/04/25;"11:49:26";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,04;01/04/25;"11:52:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,546;01/04/25;"11:52:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,524;01/04/25;"11:52:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,468;01/04/25;"11:53:06";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";0,966;01/04/25;"11:53:35";"SAIDA"
"145894";"CARNE BOV RSF KG TATU";0,856;01/04/25;"11:53:35";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,884;01/04/25;"11:54:48";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,516;01/04/25;"11:54:48";"SAIDA"
"145889";"CARNE BOV RSF KG COXAO DE FORA";0,92;01/04/25;"11:55:33";"SAIDA"
"145889";"CARNE BOV RSF KG COXAO DE FORA";0,826;01/04/25;"11:55:33";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,544;01/04/25;"11:57:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,496;01/04/25;"11:57:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,49;01/04/25;"11:57:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,414;01/04/25;"11:57:03";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,938;01/04/25;"11:57:03";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,77;01/04/25;"11:57:03";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,99;01/04/25;"11:57:03";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,824;01/04/25;"11:57:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,456;01/04/25;"11:57:03";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,516;01/04/25;"11:59:01";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,434;01/04/25;"11:59:07";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,796;01/04/25;"11:59:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,454;01/04/25;"11:59:40";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,786;01/04/25;"11:59:40";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,494;01/04/25;"12:00:19";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";2,084;01/04/25;"12:00:53";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";1,866;01/04/25;"12:00:53";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";2,318;01/04/25;"12:00:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,48;01/04/25;"12:01:33";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,482;01/04/25;"12:01:33";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,568;01/04/25;"12:01:48";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,786;01/04/25;"12:01:57";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,016;01/04/25;"12:01:57";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,864;01/04/25;"12:01:57";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,81;01/04/25;"12:02:14";"SAIDA"
"145897";"CARNE BOV RSF KG FILE MIGNON";1,194;01/04/25;"12:03:46";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,858;01/04/25;"12:03:47";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,688;01/04/25;"12:03:47";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";1,866;01/04/25;"12:05:09";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";2,084;01/04/25;"12:05:09";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";2,318;01/04/25;"12:05:09";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,316;01/04/25;"12:06:32";"SAIDA"
"145913";"CARNE BOV RSF KG BIFE DE ALCATRA";1,078;01/04/25;"12:06:32";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,032;01/04/25;"12:07:30";"SAIDA"
"145889";"CARNE BOV RSF KG COXAO DE FORA";0,674;01/04/25;"12:08:06";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,438;01/04/25;"12:08:06";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";1,39;01/04/25;"12:08:06";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,432;01/04/25;"12:10:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,49;01/04/25;"12:11:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,486;01/04/25;"12:11:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,49;01/04/25;"12:11:13";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,316;01/04/25;"12:11:39";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,41;01/04/25;"12:13:14";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";1,134;01/04/25;"12:13:26";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,562;01/04/25;"12:14:09";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";0,992;01/04/25;"12:15:17";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,85;01/04/25;"12:15:35";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,448;01/04/25;"12:15:46";"SAIDA"
"145888";"CARNE BOV RSF KG OSSO";1,526;01/04/25;"12:15:52";"SAIDA"
"145902";"CARNE BOV RSF KG BANANINHA";0,69;01/04/25;"12:17:12";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,97;01/04/25;"12:17:16";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,632;01/04/25;"12:17:37";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,986;01/04/25;"12:17:37";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";1,214;01/04/25;"12:17:37";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,544;01/04/25;"12:17:37";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,516;01/04/25;"12:17:50";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,538;01/04/25;"12:18:50";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,594;01/04/25;"12:19:29";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,594;01/04/25;"12:19:29";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,564;01/04/25;"12:19:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,466;01/04/25;"12:19:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,466;01/04/25;"12:19:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,472;01/04/25;"12:19:53";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,692;01/04/25;"12:19:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;01/04/25;"12:19:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,48;01/04/25;"12:20:28";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,494;01/04/25;"12:20:28";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,478;01/04/25;"12:20:29";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,662;01/04/25;"12:22:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,564;01/04/25;"12:23:00";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,534;01/04/25;"12:23:00";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,854;01/04/25;"12:23:20";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,034;01/04/25;"12:24:06";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,102;01/04/25;"12:24:06";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,008;01/04/25;"12:24:06";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,322;01/04/25;"12:24:06";"SAIDA"
"145928";"CARNE BOV RSF KG MATAMBRE";0,398;01/04/25;"12:24:17";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,62;01/04/25;"12:24:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,516;01/04/25;"12:24:17";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,42;01/04/25;"12:24:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,518;01/04/25;"12:24:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,54;01/04/25;"12:24:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,524;01/04/25;"12:24:40";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,502;01/04/25;"12:24:40";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";0,978;01/04/25;"12:25:07";"SAIDA"
"145913";"CARNE BOV RSF KG BIFE DE ALCATRA";0,252;01/04/25;"12:25:32";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,382;01/04/25;"12:26:11";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,494;01/04/25;"12:28:58";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,474;01/04/25;"12:29:24";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,51;01/04/25;"12:30:12";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,502;01/04/25;"12:30:12";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,534;01/04/25;"12:31:20";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,544;01/04/25;"12:31:20";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,622;01/04/25;"12:31:20";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,572;01/04/25;"12:31:20";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,586;01/04/25;"12:31:20";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";5,384;01/04/25;"12:31:24";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,416;01/04/25;"12:32:59";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,936;01/04/25;"12:33:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,464;01/04/25;"12:33:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,476;01/04/25;"12:33:34";"SAIDA"
"145888";"CARNE BOV RSF KG OSSO";3,342;01/04/25;"12:33:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,516;01/04/25;"12:34:33";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,604;01/04/25;"12:34:33";"SAIDA"
"145891";"CARNE BOV RSF KG COXAO DE DENTRO";0,794;01/04/25;"12:35:37";"SAIDA"
"145922";"CARNE BOV RSF KG ACEM";3,642;01/04/25;"12:35:58";"SAIDA"
"145890";"CARNE BOV RSF KG ESP NA CHAPA";0,542;01/04/25;"12:37:38";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,536;01/04/25;"12:39:31";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,784;01/04/25;"12:39:31";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,028;01/04/25;"12:40:18";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";0,628;01/04/25;"12:41:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,056;01/04/25;"12:42:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,082;01/04/25;"12:42:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";1,084;01/04/25;"12:42:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,554;01/04/25;"12:43:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,556;01/04/25;"12:43:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,594;01/04/25;"12:43:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,562;01/04/25;"12:43:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,486;01/04/25;"12:43:27";"SAIDA"
"145928";"CARNE BOV RSF KG MATAMBRE";0,422;01/04/25;"12:43:27";"SAIDA"
"145922";"CARNE BOV RSF KG ACEM";1,926;01/04/25;"12:45:33";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,374;01/04/25;"12:47:13";"SAIDA"
"145897";"CARNE BOV RSF KG FILE MIGNON";1,528;01/04/25;"12:47:13";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,758;01/04/25;"12:47:13";"SAIDA"
"145902";"CARNE BOV RSF KG BANANINHA";0,714;01/04/25;"12:47:17";"SAIDA"
"145899";"CARNE BOV RSF KG MAMINHA";0,858;01/04/25;"12:47:17";"SAIDA"
"145889";"CARNE BOV RSF KG COXAO DE FORA";0,716;01/04/25;"12:48:13";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";3,162;01/04/25;"12:49:32";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,496;01/04/25;"12:49:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,488;01/04/25;"12:49:45";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";0,704;01/04/25;"12:51:14";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";0,766;01/04/25;"12:51:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,594;01/04/25;"12:51:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,562;01/04/25;"12:51:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,584;01/04/25;"12:51:35";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,622;01/04/25;"12:51:51";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,566;01/04/25;"12:51:51";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,538;01/04/25;"12:53:54";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,432;01/04/25;"12:53:54";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,522;01/04/25;"12:56:28";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,542;01/04/25;"12:56:28";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,69;01/04/25;"12:59:18";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,602;01/04/25;"12:59:18";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";0,9;01/04/25;"12:59:18";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,406;01/04/25;"12:59:18";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,432;01/04/25;"12:59:18";"SAIDA"
"145901";"CARNE BOV RSF KG APARA DO LOMBO";1,116;01/04/25;"12:59:18";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,432;01/04/25;"12:59:18";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,41;01/04/25;"12:59:18";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";0,866;01/04/25;"12:59:18";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";1,684;01/04/25;"12:59:18";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,418;01/04/25;"12:59:18";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,472;01/04/25;"13:00:35";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,478;01/04/25;"13:00:35";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,498;01/04/25;"13:00:35";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";0,608;01/04/25;"13:00:42";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,506;01/04/25;"13:00:42";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,918;01/04/25;"13:00:52";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";1,128;01/04/25;"13:00:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,496;01/04/25;"13:00:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,488;01/04/25;"13:01:35";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,498;01/04/25;"13:01:35";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,482;01/04/25;"13:01:35";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,534;01/04/25;"13:03:36";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,524;01/04/25;"13:03:36";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,392;01/04/25;"13:04:24";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,424;01/04/25;"13:04:24";"SAIDA"
